place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJY0iTqKxt4ToR_X6HKCg5Ub0,Best Food Garden Restaurant,google,alexis enrique luis,5,"Welcoming place and vibes,  the owners are super friendly and accommodating. The food is super tasty and fresh. Couldn't stop myself from eating some before taking the pictures  because everything looked (and was)  so delicious. Highly recommend to anyone that wants to enjoy a incredible good meal. Hopefully will be back soon.",1680796354,3 years ago,en,2023-04-06 15:52:34,welcoming place and vibes the owners are super friendly and accommodating the food is super tasty and fresh couldn t stop myself from eating some before taking the pictures because everything looked and was so delicious highly recommend to anyone that wants to enjoy a incredible good meal hopefully will be back soon ,54,positive,2023,4
ChIJY0iTqKxt4ToR_X6HKCg5Ub0,Best Food Garden Restaurant,google,P. Manoj,5,Best food 👌,1650172538,4 years ago,en,2022-04-17 05:15:38,best food ,3,positive,2022,4
ChIJ6c8IFpdt4ToRCoqGNgi5Onk,Turtle Beach restaurant,google,Shivam Gupta,5,"Had a wonderful experience here! The staff were extremely polite and friendly, the pristine blue beach view was breathtaking, and the traditional Sri Lankan food was outstanding. Special shoutout to the egg hoppers—absolutely delicious and unforgettable.",1770618858,3 months ago,en,2026-02-09 06:34:18,had a wonderful experience here the staff were extremely polite and friendly the pristine blue beach view was breathtaking and the traditional sri lankan food was outstanding special shoutout to the egg hoppers absolutely delicious and unforgettable ,38,positive,2026,2
ChIJ6c8IFpdt4ToRCoqGNgi5Onk,Turtle Beach restaurant,google,Oleg Geranin,5,"We were passing this place when the heavy rain started, so we decided to stop for lunch, and we weren’t disappointed for sure! The lady who owns the place has a fantastic personality, she is a pure fire! She cooked us some of the best rice and curry we’ve ever tried and also an italian-style octopus that was delicious! We ended up chatting over the coffee and she told us many things about herself and her life. We were happy that the rain started when we were passing by at the end. This is a gem! 💎❤️",1766153473,4 months ago,en,2025-12-19 14:11:13,we were passing this place when the heavy rain started so we decided to stop for lunch and we weren t disappointed for sure the lady who owns the place has a fantastic personality she is a pure fire she cooked us some of the best rice and curry we ve ever tried and also an italian style octopus that was delicious we ended up chatting over the coffee and she told us many things about herself and her life we were happy that the rain started when we were passing by at the end this is a gem ,100,positive,2025,12
ChIJ6c8IFpdt4ToRCoqGNgi5Onk,Turtle Beach restaurant,google,Sandra O'Malley,5,"Absolute perfection! The meal was sooo delicious I licked my plate clean - freshly caught squid with potato, garlic, parsley and olive oil. I requested a passion fruit lassi (not on menu) and was serve one of the best i've had during my time in Sri Lanka (a definite must have). The whole dining experience was one of the very best I have had - the warm and friendly service was delightful and the view was second to none. I would highly recommend coming here for a meal - one you will truly enjoy. Thank you Turtle Beach Restaurant for providing such an awesome service! BTW - they have adjoining accommodation with direct access to a private beach - i will definitely be staying here in my next trip to Sri Lanka🥰",1765677596,4 months ago,en,2025-12-14 01:59:56,absolute perfection the meal was sooo delicious i licked my plate clean freshly caught squid with potato garlic parsley and olive oil i requested a passion fruit lassi not on menu and was serve one of the best i ve had during my time in sri lanka a definite must have the whole dining experience was one of the very best i have had the warm and friendly service was delightful and the view was second to none i would highly recommend coming here for a meal one you will truly enjoy thank you turtle beach restaurant for providing such an awesome service btw they have adjoining accommodation with direct access to a private beach i will definitely be staying here in my next trip to sri lanka ,129,positive,2025,12
ChIJn68HCflt4ToRSPrrkt2qR9c,The Angara - Green View Restaurant,google,Gabriel Pryce,5,"We came last night, unfortunately we hadn’t made time for a cooking lesson but we will next time. Luckily we did make time for dinner.  Absolutely amazing place, the best food we’ve had in Sri Lanka in a magical setting. A truly family run restaurant, just incredibly special. We’ll be back, hidden gem doesn’t even do it justice. Thank you so much.",1768911306,3 months ago,en,2026-01-20 12:15:06,we came last night unfortunately we hadn t made time for a cooking lesson but we will next time luckily we did make time for dinner absolutely amazing place the best food we ve had in sri lanka in a magical setting a truly family run restaurant just incredibly special we ll be back hidden gem doesn t even do it justice thank you so much ,67,positive,2026,1
ChIJn68HCflt4ToRSPrrkt2qR9c,The Angara - Green View Restaurant,google,Bex Lewis,5,"Amazing place - must go to! Delicious authentic food, restaurant is family run and staff are very kind. We had curries and rice - one of the best Sri Lankan meals we have had. Highly recommend.",1764212526,5 months ago,en,2025-11-27 03:02:06,amazing place must go to delicious authentic food restaurant is family run and staff are very kind we had curries and rice one of the best sri lankan meals we have had highly recommend ,35,positive,2025,11
ChIJn68HCflt4ToRSPrrkt2qR9c,The Angara - Green View Restaurant,google,Gillian Kennett,5,"Great find, albeit tucked away (photo of map showing location attached!) off the main road by Junction 127!!!! Family run restaurant serving honest, homemade Sri Lankan food.  The owners are lovely and welcoming and the food is cooked freshly when ordered ~ slight wait time but very much worth it. We had a fish & chicken Sri Lankan curry with all the accompanying dishes and a couple of lime juices for a very reasonable price.  Thank you….",1768010595,4 months ago,en,2026-01-10 02:03:15,great find albeit tucked away photo of map showing location attached off the main road by junction 127 family run restaurant serving honest homemade sri lankan food the owners are lovely and welcoming and the food is cooked freshly when ordered slight wait time but very much worth it we had a fish chicken sri lankan curry with all the accompanying dishes and a couple of lime juices for a very reasonable price thank you ,76,positive,2026,1
ChIJ8b_ZWgBt4ToR0DYR3UhjZ34,Oneida Beach Restaurant (O B R),google,Laura von Bomhard,5,"My favourite place and the best food we had in Sri Lanka. We came here in the afternoon, warmly welcomed with coconuts, the best sun beds, great food and the most stunning view! Will definitely come back ✨",1766745190,4 months ago,en,2025-12-26 10:33:10,my favourite place and the best food we had in sri lanka we came here in the afternoon warmly welcomed with coconuts the best sun beds great food and the most stunning view will definitely come back ,38,positive,2025,12
ChIJ8b_ZWgBt4ToR0DYR3UhjZ34,Oneida Beach Restaurant (O B R),google,Fred Ackroyd,5,This is a rare gem - a tiny little beach bar snuck in between the main road and the sea. It’s a million miles away from the big hotels and it’s a rare slice of real Sri Lanka. The guy here is lovely and whilst so many places have become expensive tourist traps this is firmly rooted in true Sri Lankan hospitality - only tell your best of friends,1766400710,4 months ago,en,2025-12-22 10:51:50,this is a rare gem a tiny little beach bar snuck in between the main road and the sea it s a million miles away from the big hotels and it s a rare slice of real sri lanka the guy here is lovely and whilst so many places have become expensive tourist traps this is firmly rooted in true sri lankan hospitality only tell your best of friends,69,positive,2025,12
ChIJ8b_ZWgBt4ToR0DYR3UhjZ34,Oneida Beach Restaurant (O B R),google,Asha Kumari,5,"Very friendly services. Owner and the staff are caring about the guests until they leaving the premises. Good location, very nice views. foods and drinks are very delicious.Recommended.",1768248343,3 months ago,en,2026-01-12 20:05:43,very friendly services owner and the staff are caring about the guests until they leaving the premises good location very nice views foods and drinks are very delicious recommended ,30,positive,2026,1
ChIJ2-Yz9k5t4ToRCGTU1dfX3c8,Noa Sands Talpe By Ceylon Vistas,google,Carol Macartney,5,"This place is a gem and I sense that it will get busier as more people find out about it. They've only been open 6 months. The beachfront location is fabulous and although the beach is not necessarily advisable for swimming, overlooking the sea from the row of sun loungers or the tables is really incredible. Around sun set, sea turtles can be seen feeding on the sea grass as they swim by, which is a beautiful natural thing compared to Wijaya beach, just a few minutes away, where the turtles are cordoned off in the sea and tourists literally pick them up to be photographe as the latest Instagram post, which is sickening to see. The staff here are so lovely, friendly and accommodating, especially Chataranga, he's a credit to them. The food is great and the coffee amazing!! The accommodation is in shipping containers, which is novel, if not a little tight for space but really clean and great for the price. Personally I'm a bit claustrophobic, so found it a bit too small but that's just me. I would honestly recommend this place 100% for location, staff friendliness, cleanliness, simple good food and price. I'm coming back next year and sense this will get busier as word gets out.",1771747297,2 months ago,en,2026-02-22 08:01:37,this place is a gem and i sense that it will get busier as more people find out about it they ve only been open 6 months the beachfront location is fabulous and although the beach is not necessarily advisable for swimming overlooking the sea from the row of sun loungers or the tables is really incredible around sun set sea turtles can be seen feeding on the sea grass as they swim by which is a beautiful natural thing compared to wijaya beach just a few minutes away where the turtles are cordoned off in the sea and tourists literally pick them up to be photographe as the latest instagram post which is sickening to see the staff here are so lovely friendly and accommodating especially chataranga he s a credit to them the food is great and the coffee amazing the accommodation is in shipping containers which is novel if not a little tight for space but really clean and great for the price personally i m a bit claustrophobic so found it a bit too small but that s just me i would honestly recommend this place 100 for location staff friendliness cleanliness simple good food and price i m coming back next year and sense this will get busier as word gets out ,218,positive,2026,2
